Received Log:

[9 дек. 2017 г. 9:28:56] ASCII:
30526,0,0,-1,-1,-1,0,-1,-1,0,b24,1,0.03,31,1
30527,0,0,-1,-1,-1,0,-1,-1,0,keycowboys,,,,
30693,30604,0,-1,-1,-1,0,-1,-1,0,b24,0,0.06,31,2
32885,32829,0,-1,-1,-1,0,-1,-1,0,catchBall,,,,
34323,34323,0,-1,-1,-1,0,-1,-1,0,b11,1,0.03,35,1
34350,34323,0,-1,-1,-1,0,-1,-1,0,greensWin,0,,,
34360,34359,0,1,5,2,1,-1,-1,0,newxy,,,,
34560,34554,34359,1,5,2,1,-1,-1,0,b11,0,0.06,35,2
34781,34758,34359,1,5,2,1,-1,-1,0,b21,1,0.03,35,1
34900,34886,34359,1,5,2,1,-1,-1,0,b21,0,0.06,35,2
35282,35267,34359,1,5,2,1,-1,-1,0,b21,1,0.08,36,3
35443,35419,34359,1,5,2,1,-1,-1,0,b21,0,0.11,36,4
35644,35623,34359,1,5,2,1,-1,-1,0,b14,1,0.03,36,1
35650,35649,34359,1,6,2,1,5,2,1,newxy,,,,
35731,35726,35649,1,6,2,1,5,2,1,b24,1,0.08,36,3
35872,35854,35649,1,6,2,1,5,2,1,b14,0,0.06,36,2
,,,,,,,,,,b24,0,0.11,36,4
35957,35956,35649,1,7,2,1,6,2,1,newxy,,,,
36259,36237,35956,1,7,2,1,6,2,1,b21,1,0.14,37,5
36264,36264,35956,1,8,2,1,7,2,1,newxy,,,,
36425,36415,36264,1,8,2,1,7,2,1,b21,0,0.16,37,6
36569,36568,36264,1,9,2,1,8,2,1,newxy,,,,
36588,36568,36568,1,9,2,1,8,2,1,b24,1,0.14,37,5
36668,36647,36568,1,9,2,1,8,2,1,b21,1,0.19,37,7
36708,36700,36568,1,9,2,1,8,2,1,b24,0,0.16,37,6
36767,36752,36568,1,9,2,1,8,2,1,b14,1,0.08,37,3
36827,36802,36568,1,9,2,1,8,2,1,b21,0,0.22,37,8
36881,36880,36568,1,10,2,1,9,2,1,newxy,,,,
36918,36908,36880,1,10,2,1,9,2,1,b14,0,0.11,37,4
36997,36983,36880,1,10,2,1,9,2,1,b14,1,0.14,37,5
37137,37136,36880,1,10,2,1,9,2,1,b14,0,0.16,38,6
37156,37136,36880,1,10,2,1,9,2,1,b21,1,0.24,38,9
37165,37164,36880,1,10,2,1,9,2,1,redsFortune,5.92,0,0.00,
37277,37269,36880,1,10,2,-1,9,2,1,b14,1,0.18,38,7
,,,,,,,,,,b21,0,0.26,38,10
37419,37398,36880,1,10,2,-1,9,2,1,b14,0,0.21,38,8
37519,37500,36880,1,10,2,-1,9,2,1,b14,1,0.24,38,9
37700,37680,36880,1,10,2,-1,9,2,1,b14,0,0.26,38,10
38224,38213,36880,1,10,2,-1,9,2,1,b21,1,0.28,39,11
38426,38418,36880,1,10,2,-1,9,2,1,b21,0,0.31,39,12
38910,38901,36880,1,10,2,-1,9,2,1,b24,1,0.18,39,7
38928,38928,36880,1,9,2,-1,10,2,-1,newxy,,,,
39004,38995,38928,1,9,2,-1,10,2,-1,b24,0,0.20,40,8
39245,39226,38928,1,9,2,-1,10,2,-1,b11,1,0.08,40,3
39252,39252,38928,1,8,2,-1,9,2,-1,newxy,,,,
