Received Log:

[6 дек. 2017 г. 21:48:07] ASCII:
118539,0,0,-1,-1,-1,0,-1,-1,0,b13,1,0.02,59,1
118540,0,0,-1,-1,-1,0,-1,-1,0,keycowboys,,,,
118668,118619,0,-1,-1,-1,0,-1,-1,0,b13,0,0.03,59,2
123227,123168,0,-1,-1,-1,0,-1,-1,0,catchBall,,,,
124322,124322,0,-1,-1,-1,0,-1,-1,0,b11,1,0.20,5,1
124349,124322,0,-1,-1,-1,0,-1,-1,0,greensWin,0,,,
124362,124362,0,1,5,2,1,-1,-1,0,newxy,,,,
124463,124457,124362,1,5,2,1,-1,-1,0,b11,0,0.40,5,2
124825,124813,124362,1,5,2,1,-1,-1,0,b11,1,0.60,5,3
124924,124914,124362,1,5,2,1,-1,-1,0,b11,0,0.80,5,4
125004,124991,124362,1,5,2,1,-1,-1,0,b14,1,0.17,6,1
125019,125018,124362,1,6,2,1,5,2,1,newxy,,,,
125099,125091,125018,1,6,2,1,5,2,1,b14,0,0.33,6,2
125321,125321,125018,1,7,2,1,6,2,1,newxy,,,,
125421,125399,125321,1,7,2,1,6,2,1,b14,1,0.50,6,3
125521,125501,125321,1,7,2,1,6,2,1,b14,0,0.67,6,4
125630,125629,125321,1,8,2,1,7,2,1,newxy,,,,
125789,125784,125629,1,8,2,1,7,2,1,b24,1,0.17,6,1
125869,125861,125629,1,8,2,1,7,2,1,b24,0,0.33,6,2
125887,125887,125629,1,8,2,1,7,2,1,b11,1,0.83,6,5
125938,125938,125629,1,9,2,1,8,2,1,newxy,,,,
126039,126016,125938,1,9,2,1,8,2,1,b11,0,0.86,7,6
126220,126195,125938,1,9,2,1,8,2,1,b21,1,0.14,7,1
126238,126221,125938,1,9,2,1,8,2,1,b14,1,0.71,7,5
126247,126246,125938,1,10,2,1,9,2,1,newxy,,,,
126345,126339,126246,1,10,2,1,9,2,1,b14,0,0.86,7,6
,,,,,,,,,,b21,0,0.29,7,2
126569,126568,126246,1,11,2,1,10,2,1,newxy,,,,
126571,126568,126568,1,11,2,1,10,2,1,goalFortune,9.00,1,0.00,0.00
126624,126622,126568,1,11,2,1,10,2,1,greensScore,1,0,,
126703,126702,126568,1,6,2,-1,11,2,1,newxy,,,,
133552,133535,126702,1,6,2,-1,11,2,1,b24,1,0.21,14,3
133562,133561,126702,1,5,2,-1,6,2,-1,newxy,,,,
133688,133667,133561,1,5,2,-1,6,2,-1,b24,0,0.29,14,4
133872,133871,133561,1,4,2,-1,5,2,-1,newxy,,,,
134174,134153,133871,1,4,2,-1,5,2,-1,b11,1,0.47,15,7
134179,134178,133871,1,3,2,-1,4,2,-1,newxy,,,,
134330,134315,134178,1,3,2,-1,4,2,-1,b14,1,0.47,15,7
134348,134340,134178,1,3,2,-1,4,2,-1,b11,0,0.53,15,8
134449,134443,134178,1,3,2,-1,4,2,-1,b14,0,0.53,15,8
134496,134495,134178,1,2,2,-1,3,2,-1,newxy,,,,
134696,134674,134495,1,2,2,-1,3,2,-1,b24,1,0.33,15,5
134776,134752,134495,1,2,2,-1,3,2,-1,b24,0,0.40,15,6
134804,134803,134495,1,1,2,-1,2,2,-1,newxy,,,,
134851,134841,134803,1,1,2,-1,2,2,-1,b12,1,0.07,15,1
134929,134918,134803,1,1,2,-1,2,2,-1,b12,0,0.13,15,2
135121,135120,134803,1,0,2,-1,1,2,-1,newxy,,,,
135123,135120,135120,1,0,2,-1,1,2,-1,goalFortune,9.00,0,0.00,0.00
135177,135175,135120,1,0,2,-1,1,2,-1,redsScore,1,1,,
135254,135252,135120,1,5,2,1,0,2,-1,newxy,,,,
137781,137773,135252,1,5,2,1,0,2,-1,b12,1,0.17,18,3
137800,137799,135252,1,5,1,1,5,2,1,newxy,,,,
137835,137799,137799,1,5,1,1,5,2,1,b14,1,0.50,18,9
137844,137843,137799,1,5,0,1,5,1,1,newxy,,,,
137884,137884,137843,2,5,0,1,5,1,1,sideOut,,,,
138240,137884,137884,1,5,0,1,5,1,1,b12,0,0.21,19,4
,,,,,,,,,,b14,0,0.53,19,10
,,,,,,,,,,b21,1,0.16,19,3
138319,137884,137884,1,5,0,1,5,1,1,b21,0,0.21,19,4
