Received Log:

[9 дек. 2017 г. 9:14:16] ASCII:
136981,0,0,-1,-1,-1,0,-1,-1,0,b23,1,0.06,17,1
136983,0,0,-1,-1,-1,0,-1,-1,0,keycowboys,,,,
137312,137061,0,-1,-1,-1,0,-1,-1,0,b23,0,0.11,18,2
141669,141611,0,-1,-1,-1,0,-1,-1,0,catchBall,,,,
142886,142886,0,-1,-1,-1,0,-1,-1,0,b11,1,0.04,23,1
142913,142887,0,-1,-1,-1,0,-1,-1,0,greensWin,0,,,
142927,142926,0,1,5,2,1,-1,-1,0,newxy,,,,
143048,143048,142926,1,5,2,1,-1,-1,0,b21,1,0.04,24,1
143169,143151,142926,1,5,2,1,-1,-1,0,b11,0,0.08,24,2
143188,143177,142926,1,5,2,1,-1,-1,0,b21,0,0.08,24,2
145835,145816,142926,1,5,2,1,-1,-1,0,b14,1,0.04,26,1
145843,145843,142926,1,6,2,1,5,2,1,newxy,,,,
146029,146024,145843,1,6,2,1,5,2,1,b14,0,0.07,27,2
146152,146152,145843,1,7,2,1,6,2,1,newxy,,,,
146354,146331,146152,1,7,2,1,6,2,1,b11,1,0.11,27,3
146359,146358,146152,1,7,2,1,6,2,1,greensFortune,4.33,-2,0.50,
146565,146560,146152,1,7,2,1,6,2,1,b11,0,0.15,27,4
146604,146585,146152,1,7,2,1,6,2,1,b21,1,0.11,27,3
146804,146789,146152,1,7,2,1,6,2,1,b14,1,0.11,27,3
146817,146816,146152,1,8,2,1,7,2,1,newxy,,,,
146855,146816,146816,1,8,2,1,7,2,1,b21,0,0.15,27,4
146933,146917,146816,1,8,2,1,7,2,1,b14,0,0.15,27,4
147013,146994,146816,1,8,2,1,7,2,1,b21,1,0.18,28,5
147021,147020,146816,1,8,2,1,7,2,1,redsFortune,2.78,0,0.00,
147082,147020,146816,1,8,2,1,7,2,1,b11,1,0.18,28,5
147116,147116,146816,1,9,2,1,8,2,1,newxy,,,,
147167,147156,147116,1,9,2,1,8,2,1,b21,0,0.21,28,6
147264,147258,147116,1,9,2,1,8,2,1,b11,0,0.21,28,6
147437,147436,147116,1,10,2,1,9,2,1,newxy,,,,
147617,147615,147436,1,10,2,1,9,2,1,b14,1,0.18,28,5
147743,147742,147436,1,11,2,1,10,2,1,newxy,,,,
147745,147742,147742,1,11,2,1,10,2,1,goalFortune,4.50,-1,0.50,0.00
147798,147798,147742,3,11,2,1,10,2,1,goalLine,,,,
148115,147798,147798,1,11,2,1,10,2,1,b14,0,0.21,29,6
148350,148350,147798,1,10,2,-1,11,2,1,newxy,,,,
149499,149493,148350,1,10,2,-1,11,2,1,b24,1,0.03,30,1
149520,149519,148350,1,9,2,-1,10,2,-1,newxy,,,,
149678,149667,149519,1,9,2,-1,10,2,-1,b24,0,0.07,30,2
149822,149821,149519,1,8,2,-1,9,2,-1,newxy,,,,
150128,150127,149821,1,7,2,-1,8,2,-1,newxy,,,,
150434,150433,150127,1,6,2,-1,7,2,-1,newxy,,,,
150675,150664,150433,1,6,2,-1,7,2,-1,b11,1,0.23,31,7
150740,150739,150433,1,5,2,-1,6,2,-1,newxy,,,,
150939,150920,150739,1,5,2,-1,6,2,-1,b11,0,0.26,31,8
151048,151047,150739,1,4,2,-1,5,2,-1,newxy,,,,
151354,151353,151047,1,3,2,-1,4,2,-1,newxy,,,,
151432,151431,151353,1,3,2,-1,4,2,-1,b14,1,0.22,32,7
151613,151610,151353,1,3,2,-1,4,2,-1,b14,0,0.25,32,8
151632,151610,151353,1,3,2,-1,4,2,-1,b11,1,0.28,32,9
151639,151638,151353,1,3,2,-1,4,2,-1,greensFortune,2.87,0,0.00,
151727,151727,151353,1,2,2,-1,3,2,-1,newxy,,,,
151787,151776,151727,1,2,2,-1,3,2,-1,b21,1,0.22,32,7
151803,151802,151727,1,2,2,-1,3,2,-1,redsFortune,1.53,-2,0.50,
151911,151905,151727,1,2,2,-1,3,2,-1,b21,0,0.25,32,8
152034,152034,151727,1,1,2,-1,2,2,-1,newxy,,,,
152072,152060,152034,1,1,2,-1,2,2,-1,b11,0,0.30,33,10
152170,152164,152034,1,1,2,-1,2,2,-1,b11,1,0.33,33,11
152192,152190,152034,1,1,2,-1,2,2,-1,greensFortune,7.11,3,0.00,
152386,152381,152034,1,1,2,1,2,2,-1,b11,0,0.36,33,12
152466,152459,152034,1,1,2,1,2,2,-1,b11,1,0.39,33,13
152606,152586,152034,1,1,2,1,2,2,-1,b11,0,0.42,33,14
153211,153196,152034,1,1,2,1,2,2,-1,b14,1,0.26,34,9
153222,153222,152034,1,2,2,1,1,2,1,newxy,,,,
153366,153349,153222,1,2,2,1,1,2,1,b14,0,0.29,34,10
153506,153501,153222,1,2,2,1,1,2,1,b11,1,0.44,34,15
153529,153528,153222,1,3,2,1,2,2,1,newxy,,,,
153743,153720,153528,1,3,2,1,2,2,1,b11,0,0.47,34,16
153849,153848,153528,1,4,2,1,3,2,1,newxy,,,,
154156,154156,153848,1,5,2,1,4,2,1,newxy,,,,
154213,154208,154156,1,5,2,1,4,2,1,b11,1,0.49,35,17
154232,154208,154156,1,5,2,1,4,2,1,b21,1,0.26,35,9
154236,154234,154156,1,5,2,1,4,2,1,greensFortune,8.23,0,0.50,
154357,154350,154156,1,5,2,1,4,2,1,b21,0,0.29,35,10
